iter	Passed	Remaining
5167	1363930	1275253
5168	1364161	1274959
5169	1364389	1274661
5170	1364621	1274368
5171	1364861	1274081
5172	1365092	1273787
5173	1365332	1273501
5174	1365596	1273237
5175	1365817	1272933
5176	1366035	1272626
5177	1366290	1272354
5178	1366558	1272094
5179	1366771	1271783
5180	1366997	1271484
5181	1367282	1271240
5182	1367526	1270958
5183	1367790	1270693
5184	1368007	1270387
5185	1368274	1270125
5186	1368507	1269833
5187	1368796	1269593
5188	1369059	1269328
5189	1369289	1269033
5190	1369559	1268775
5191	1369797	1268487
5192	1369996	1268163
5193	1370238	1267879
5194	1370460	1267577
5195	1370709	1267299
5196	1370948	1267013
5197	1371207	1266744
5198	1371459	1266470
5199	1371656	1266144
5200	1371908	1265869
5201	1372123	1265561
5202	1372364	1265276
5203	1372604	1264990
5204	1372823	1264685
5205	1373042	1264380
5206	1373318	1264127
5207	1373541	1263826
5208	1373756	1263518
5209	1374008	1263243
5210	1374256	1262965
5211	1374493	1262677
5212	1374750	1262407
5213	1375016	1262145
5214	1375243	1261848
5215	1375485	1261565
5216	1375721	1261275
5217	1375939	1260969
5218	1376194	1260698
5219	1376460	1260436
5220	1376697	1260148
5221	1376907	1259836
5222	1377150	1259553
5223	1377383	1259261
5224	1377576	1258933
5225	1377828	1258659
5226	1378078	1258382
5227	1378319	1258099
5228	1378588	1257840
5229	1378824	1257551
5230	1379091	1257290
5231	1379302	1256978
5232	1379548	1256698
5233	1379758	1256387
5234	1380001	1256104
5235	1380284	1255858
5236	1380526	1255575
5237	1380750	1255275
5238	1381025	1255022
5239	1381271	1254742
5240	1381481	1254430
5241	1381712	1254137
5242	1381939	1253840
5243	1382176	1253553
5244	1382419	1253270
5245	1382679	1253004
5246	1382892	1252694
5247	1383138	1252415
5248	1383383	1252134
5249	1383587	1251816
5250	1383835	1251539
5251	1384102	1251279
5252	1384437	1251080
5253	1384738	1250850
5254	1385009	1250594
5255	1385257	1250315
5256	1385524	1250055
5257	1385775	1249780
5258	1386009	1249490
5259	1386241	1249198
5260	1386472	1248906
5261	1386740	1248645
5262	1386985	1248365
5263	1387235	1248090
5264	1387469	1247799
5265	1387701	1247508
5266	1387956	1247237
5267	1388209	1246964
5268	1388436	1246667
5269	1388660	1246368
5270	1388894	1246078
5271	1389144	1245802
5272	1389339	1245478
5273	1389617	1245228
5274	1389836	1244924
5275	1390064	1244629
5276	1390312	1244352
5277	1390540	1244057
5278	1390807	1243796
5279	1391046	1243510
5280	1391276	1243217
5281	1391514	1242931
5282	1391786	1242676
5283	1392005	1242372
5284	1392220	1242066
5285	1392453	1241775
5286	1392711	1241507
5287	1392924	1241198
5288	1393158	1240909
5289	1393384	1240613
5290	1393603	1240309
5291	1393834	1240017
5292	1394062	1239722
5293	1394303	1239439
5294	1394538	1239150
5295	1394770	1238859
5296	1395017	1238581
5297	1395220	1238264
5298	1395426	1237950
5299	1395705	1237700
5300	1395927	1237401
5301	1396185	1237133
5302	1396421	1236845
5303	1396640	1236542
5304	1396889	1236267
5305	1397103	1235959
5306	1397357	1235688
5307	1397598	1235405
5308	1397816	1235102
5309	1398095	1234852
5310	1398337	1234570
5311	1398592	1234300
5312	1398822	1234006
5313	1399099	1233756
5314	1399335	1233468
5315	1399553	1233165
5316	1399794	1232882
5317	1400035	1232599
5318	1400287	1232326
5319	1400524	1232040
5320	1400761	1231754
5321	1401009	1231477
5322	1401214	1231163
5323	1401422	1230851
5324	1401619	1230530
5325	1401851	1230239
5326	1402065	1229932
5327	1402290	1229636
5328	1402494	1229320
5329	1402742	1229044
5330	1402975	1228754
5331	1403240	1228493
5332	1403493	1228221
5333	1403752	1227954
5334	1403956	1227639
5335	1404191	1227351
5336	1404422	1227060
5337	1404641	1226758
5338	1404883	1226476
5339	1405159	1226225
5340	1405428	1225967
5341	1405653	1225670
5342	1405897	1225390
5343	1406161	1225128
5344	1406370	1224818
5345	1406607	1224532
5346	1406838	1224241
5347	1407080	1223960
5348	1407319	1223676
5349	1407558	1223391
5350	1407801	1223111
5351	1408038	1222825
5352	1408260	1222527
5353	1408496	1222240
5354	1408715	1221939
5355	1408952	1221653
5356	1409167	1221348
5357	1409432	1221087
5358	1409662	1220795
5359	1409885	1220497
5360	1410142	1220229
5361	1410362	1219928
5362	1410581	1219628
5363	1410864	1219382
5364	1411147	1219137
5365	1411423	1218884
5366	1411650	1218590
5367	1411883	1218302
5368	1412107	1218005
5369	1412372	1217744
5370	1412648	1217492
5371	1412880	1217202
5372	1413145	1216941
5373	1413377	1216651
5374	1413608	1216360
5375	1413863	1216090
5376	1414086	1215793
5377	1414331	1215515
5378	1414539	1215204
5379	1414738	1214887
5380	1414942	1214573
5381	1415184	1214292
5382	1415430	1214014
5383	1415639	1213706
5384	1415837	1213386
5385	1416073	1213101
5386	1416296	1212804
5387	1416544	1212528
5388	1416773	1212236
5389	1417013	1211954
5390	1417254	1211672
5391	1417491	1211387
5392	1417696	1211075
5393	1417921	1210779
5394	1418187	1210519
5395	1418383	1210199
5396	1418599	1209897
5397	1418847	1209621
5398	1419062	1209317
5399	1419289	1209024
5400	1419505	1208721
5401	1419738	1208433
5402	1419977	1208150
5403	1420242	1207889
5404	1420482	1207607
5405	1420706	1207311
5406	1420911	1206999
5407	1421167	1206731
5408	1421387	1206432
5409	1421629	1206151
5410	1421863	1205864
5411	1422086	1205567
5412	1422305	1205267
5413	1422540	1204981
5414	1422774	1204694
5415	1423015	1204413
5416	1423251	1204128
5417	1423462	1203821
5418	1423676	1203517
5419	1423924	1203242
5420	1424128	1202930
5421	1424345	1202628
5422	1424586	1202347
5423	1424856	1202090
5424	1425049	1201769
5425	1425279	1201479
5426	1425563	1201234
5427	1425780	1200933
5428	1426044	1200671
5429	1426290	1200395
5430	1426534	1200116
5431	1426800	1199857
5432	1427019	1199558
5433	1427234	1199254
5434	1427499	1198994
5435	1427717	1198694
5436	1427950	1198406
5437	1428206	1198138
5438	1428415	1197831
5439	1428629	1197527
5440	1428890	1197263
5441	1429107	1196963
5442	1429335	1196671
5443	1429579	1196393
5444	1429807	1196101
5445	1430045	1195818
5446	1430275	1195528
5447	1430557	1195282
5448	1430788	1194993
5449	1431008	1194695
5450	1431263	1194426
5451	1431496	1194139
5452	1431724	1193847
5453	1431929	1193537
5454	1432147	1193237
5455	1432420	1192983
5456	1432653	1192696
5457	1432854	1192383
5458	1433105	1192110
5459	1433359	1191841
5460	1433605	1191565
5461	1433842	1191281
5462	1434065	1190985
5463	1434306	1190705
5464	1434530	1190410
5465	1434767	1190127
5466	1434999	1189839
5467	1435227	1189548
5468	1435440	1189245
5469	1435684	1188967
5470	1435915	1188678
5471	1436162	1188403
5472	1436379	1188103
5473	1436599	1187805
5474	1436867	1187547
5475	1437076	1187241
5476	1437318	1186962
5477	1437572	1186692
5478	1437797	1186399
5479	1438029	1186111
5480	1438232	1185800
5481	1438470	1185517
5482	1438708	1185235
5483	1438917	1184929
5484	1439160	1184650
5485	1439368	1184343
5486	1439651	1184098
5487	1439880	1183808
5488	1440086	1183499
5489	1440351	1183239
5490	1440604	1182969
5491	1440833	1182679
5492	1441085	1182408
5493	1441346	1182145
5494	1441596	1181872
5495	1441846	1181600
5496	1442090	1181323
5497	1442318	1181032
5498	1442562	1180755
5499	1442868	1180528
5500	1443103	1180243
5501	1443322	1179946
5502	1443589	1179687
5503	1443787	1179372
5504	1444031	1179095
5505	1444279	1178821
5506	1444531	1178551
5507	1444814	1178305
5508	1445079	1178045
5509	1445336	1177778
5510	1445546	1177473
5511	1445744	1177159
5512	1445988	1176881
5513	1446184	1176565
5514	1446408	1176272
5515	1446662	1176003
5516	1446927	1175743
5517	1447168	1175463
5518	1447400	1175176
5519	1447625	1174884
5520	1447865	1174604
5521	1448100	1174319
5522	1448339	1174038
5523	1448592	1173768
5524	1448812	1173472
5525	1449078	1173213
5526	1449344	1172954
5527	1449571	1172663
5528	1449791	1172367
5529	1450034	1172089
5530	1450286	1171818
5531	1450507	1171523
5532	1450770	1171262
5533	1451036	1171002
5534	1451292	1170735
5535	1451530	1170453
5536	1451781	1170182
5537	1452010	1169893
5538	1452268	1169627
5539	1452527	1169363
5540	1452726	1169050
5541	1452985	1168785
5542	1453206	1168489
5543	1453472	1168231
5544	1453725	1167961
5545	1453962	1167679
5546	1454215	1167409
5547	1454474	1167144
5548	1454690	1166846
5549	1454899	1166541
5550	1455159	1166276
5551	1455391	1165990
5552	1455657	1165731
5553	1455925	1165474
5554	1456169	1165197
5555	1456399	1164910
5556	1456658	1164645
5557	1456919	1164381
5558	1457152	1164096
5559	1457373	1163801
5560	1457622	1163529
5561	1457846	1163236
5562	1458109	1162975
5563	1458444	1162771
5564	1458759	1162551
5565	1458965	1162244
5566	1459181	1161945
5567	1459403	1161651
5568	1459638	1161367
5569	1459869	1161081
5570	1460096	1160791
5571	1460368	1160536
5572	1460575	1160231
5573	1460808	1159946
5574	1461039	1159659
5575	1461299	1159395
5576	1461521	1159101
5577	1461765	1158825
5578	1462044	1158576
5579	1462278	1158292
5580	1462547	1158035
5581	1462795	1157762
5582	1463015	1157467
5583	1463251	1157184
5584	1463489	1156903
5585	1463754	1156643
5586	1463981	1156354
5587	1464192	1156051
5588	1464404	1155750
5589	1464670	1155491
5590	1464933	1155230
5591	1465181	1154957
5592	1465422	1154678
5593	1465663	1154399
5594	1465917	1154131
5595	1466141	1153840
5596	1466364	1153546
5597	1466575	1153245
5598	1466922	1153050
5599	1467157	1152766
5600	1467399	1152489
5601	1467660	1152225
5602	1467897	1151944
5603	1468153	1151678
5604	1468414	1151415
5605	1468652	1151134
5606	1468861	1150830
5607	1469093	1150545
5608	1469334	1150267
5609	1469569	1149983
5610	1469819	1149712
5611	1470072	1149443
5612	1470260	1149124
5613	1470499	1148844
5614	1470781	1148598
5615	1471026	1148322
5616	1471275	1148050
5617	1471536	1147787
5618	1471776	1147509
5619	1471995	1147213
5620	1472226	1146927
5621	1472496	1146671
5622	1472715	1146376
5623	1472970	1146109
5624	1473203	1145825
5625	1473458	1145557
5626	1473673	1145259
5627	1473928	1144992
5628	1474197	1144735
5629	1474437	1144456
5630	1474634	1144144
5631	1474873	1143864
5632	1475121	1143591
5633	1475368	1143318
5634	1475604	1143037
5635	1475846	1142760
5636	1476077	1142473
5637	1476304	1142185
5638	1476518	1141886
5639	1476763	1141611
5640	1476978	1141313
5641	1477226	1141040
5642	1477432	1140736
5643	1477671	1140456
5644	1477918	1140183
5645	1478128	1139881
5646	1478361	1139597
5647	1478571	1139295
5648	1478808	1139014
5649	1479032	1138724
5650	1479247	1138426
5651	1479486	1138147
5652	1479735	1137875
5653	1479983	1137603
5654	1480258	1137351
5655	1480479	1137058
5656	1480741	1136797
5657	1480986	1136522
5658	1481196	1136221
5659	1481465	1135964
5660	1481671	1135659
5661	1481868	1135348
5662	1482152	1135104
5663	1482406	1134836
5664	1482634	1134549
5665	1482857	1134257
5666	1483115	1133993
5667	1483324	1133691
5668	1483557	1133407
5669	1483804	1133134
5670	1484027	1132843
5671	1484232	1132538
5672	1484520	1132296
5673	1484753	1132013
5674	1484989	1131732
5675	1485226	1131451
5676	1485484	1131186
5677	1485726	1130910
5678	1485946	1130616
5679	1486171	1130327
5680	1486399	1130040
5681	1486624	1129750
5682	1486854	1129465
5683	1487114	1129202
5684	1487352	1128922
5685	1487595	1128647
5686	1487836	1128370
5687	1488063	1128082
5688	1488313	1127811
5689	1488558	1127537
5690	1488789	1127252
5691	1489036	1126980
5692	1489280	1126704
5693	1489525	1126430
5694	1489778	1126163
5695	1490011	1125879
5696	1490250	1125600
5697	1490500	1125330
5698	1490755	1125064
5699	1490990	1124782
5700	1491239	1124511
5701	1491454	1124214
5702	1491702	1123942
5703	1491951	1123671
5704	1492172	1123379
5705	1492418	1123106
5706	1492700	1122860
5707	1492920	1122567
5708	1493155	1122285
5709	1493411	1122020
5710	1493656	1121746
5711	1493881	1121456
5712	1494127	1121183
5713	1494338	1120884
5714	1494567	1120598
5715	1494797	1120313
5716	1495030	1120030
5717	1495254	1119740
5718	1495491	1119461
5719	1495718	1119173
5720	1495941	1118883
5721	1496189	1118612
5722	1496396	1118309
5723	1496675	1118061
5724	1496935	1117798
5725	1497165	1117513
5726	1497388	1117223
5727	1497643	1116957
5728	1497871	1116670
5729	1498129	1116407
5730	1498403	1116155
5731	1498612	1115854
5732	1498856	1115580
5733	1499093	1115300
5734	1499309	1115005
5735	1499555	1114732
5736	1499817	1114471
5737	1500017	1114163
5738	1500258	1113887
5739	1500483	1113599
5740	1500740	1113334
5741	1500992	1113066
5742	1501218	1112778
5743	1501468	1112508
5744	1501683	1112213
5745	1501905	1111922
5746	1502159	1111655
5747	1502410	1111386
5748	1502636	1111099
5749	1502877	1110822
5750	1503121	1110548
5751	1503363	1110272
5752	1503573	1109973
5753	1503778	1109670
5754	1503986	1109369
5755	1504214	1109083
5756	1504429	1108788
5757	1504654	1108500
5758	1504923	1108244
5759	1505163	1107967
5760	1505401	1107689
5761	1505604	1107384
5762	1505831	1107098
5763	1506090	1106835
5764	1506326	1106555
5765	1506567	1106279
5766	1506848	1106032
5767	1507115	1105775
5768	1507328	1105478
5769	1507571	1105204
5770	1507807	1104923
5771	1508033	1104636
5772	1508265	1104354
5773	1508485	1104062
5774	1508723	1103784
5775	1508987	1103525
5776	1509229	1103250
5777	1509474	1102976
5778	1509703	1102692
5779	1509914	1102394
5780	1510162	1102123
5781	1510399	1101844
5782	1510597	1101537
5783	1510847	1101267
5784	1511079	1100985
5785	1511302	1100696
5786	1511537	1100416
5787	1511806	1100160
5788	1512089	1099915
5789	1512327	1099637
5790	1512566	1099359
5791	1512798	1099077
5792	1513043	1098804
5793	1513269	1098517
5794	1513517	1098246
5795	1513773	1097981
5796	1513999	1097695
5797	1514243	1097422
5798	1514450	1097121
5799	1514664	1096826
5800	1514884	1096534
5801	1515122	1096257
5802	1515366	1095983
5803	1515587	1095693
5804	1515833	1095421
5805	1516083	1095152
5806	1516347	1094893
5807	1516585	1094615
5808	1516861	1094364
5809	1517118	1094100
5810	1517327	1093802
5811	1517590	1093542
5812	1517851	1093281
5813	1518077	1092994
5814	1518300	1092706
5815	1518554	1092440
5816	1518775	1092150
5817	1519010	1091870
5818	1519225	1091576
5819	1519485	1091314
5820	1519766	1091067
5821	1520033	1090810
5822	1520307	1090558
5823	1520586	1090310
5824	1520855	1090055
5825	1521111	1089790
5826	1521699	1089763
5827	1522148	1089636
5828	1522683	1089571
5829	1523098	1089420
5830	1523550	1089295
5831	1524089	1089232
5832	1524481	1089064
5833	1524908	1088921
5834	1525335	1088778
5835	1525788	1088653
5836	1526186	1088490
5837	1526682	1088395
5838	1527127	1088264
5839	1527594	1088149
5840	1528054	1088028
5841	1528506	1087903
5842	1528916	1087747
5843	1529425	1087661
5844	1529857	1087520
5845	1530276	1087370
5846	1530776	1087277
5847	1531194	1087127
5848	1531599	1086966
5849	1532132	1086897
5850	1532560	1086753
5851	1533012	1086625
5852	1533509	1086530
5853	1533909	1086366
5854	1534413	1086275
5855	1534999	1086243
5856	1535526	1086168
5857	1535944	1086015
5858	1536332	1085842
5859	1536679	1085640
5860	1537113	1085499
5861	1537525	1085343
5862	1537915	1085170
5863	1538387	1085056
5864	1538910	1084977
5865	1539340	1084833
5866	1539694	1084635
5867	1540117	1084486
5868	1540519	1084322
5869	1540990	1084205
5870	1541442	1084077
5871	1541823	1083897
5872	1542142	1083674
5873	1542386	1083399
5874	1542663	1083146
5875	1542968	1082913
5876	1543332	1082722
5877	1543580	1082449
5878	1543843	1082187
5879	1544157	1081960
5880	1544488	1081746
5881	1544780	1081504
5882	1545071	1081261
5883	1545328	1080994
5884	1545647	1080771
5885	1545962	1080545
5886	1546236	1080290
5887	1546519	1080041
5888	1546827	1079810
5889	1547088	1079547
5890	1547378	1079303
5891	1547699	1079081
5892	1548033	1078868
5893	1548315	1078619
5894	1548592	1078366
5895	1548867	1078112
5896	1549185	1077888
5897	1549476	1077645
5898	1549770	1077404
5899	1550055	1077157
5900	1550388	1076943
5901	1550734	1076738
5902	1551034	1076501
5903	1551301	1076241
5904	1551595	1076000
5905	1551860	1075739
5906	1552146	1075492
5907	1552427	1075242
5908	1552758	1075026
5909	1553045	1074781
5910	1553298	1074511
5911	1553615	1074285
5912	1553941	1074066
5913	1554261	1073843
5914	1554650	1073668
5915	1555017	1073477
5916	1555325	1073245
5917	1555620	1073004
5918	1555880	1072739
5919	1556210	1072523
5920	1556491	1072272
5921	1556818	1072054
5922	1557150	1071838
5923	1557431	1071588
5924	1557749	1071363
5925	1558065	1071136
5926	1558386	1070914
5927	1558691	1070680
5928	1559043	1070478
5929	1559307	1070216
5930	1559626	1069991
5931	1559935	1069760
5932	1560269	1069545
5933	1560567	1069307
5934	1560841	1069051
5935	1561152	1068821
5936	1561428	1068567
5937	1561729	1068330
5938	1562029	1068092
5939	1562336	1067859
5940	1562674	1067647
5941	1563050	1067461
5942	1563341	1067218
5943	1563613	1066960
5944	1563905	1066717
5945	1564199	1066475
5946	1564522	1066253
5947	1564883	1066057
5948	1565150	1065796
5949	1565459	1065565
5950	1565775	1065338
5951	1566057	1065087
5952	1566418	1064890
5953	1566748	1064673
5954	1567098	1064469
5955	1567437	1064257
5956	1567804	1064065
5957	1568136	1063847
5958	1568436	1063610
5959	1568763	1063390
5960	1569089	1063169
5961	1569390	1062931
5962	1569635	1062656
5963	1569942	1062422
5964	1570228	1062174
5965	1570523	1061932
5966	1570851	1061713
5967	1571110	1061447
5968	1571419	1061214
5969	1571702	1060964
5970	1571996	1060722
5971	1572313	1060495
5972	1572586	1060238
5973	1572910	1060016
5974	1573230	1059791
5975	1573512	1059540
5976	1573869	1059340
5977	1574155	1059092
5978	1574444	1058845
5979	1574779	1058631
5980	1575076	1058390
5981	1575360	1058141
5982	1575699	1057928
5983	1576043	1057718
5984	1576364	1057494
5985	1576617	1057223
5986	1576928	1056992
5987	1577242	1056763
5988	1577544	1056525
5989	1577799	1056256
5990	1578111	1056025
5991	1578407	1055783
5992	1578733	1055562
5993	1579064	1055343
5994	1579411	1055136
5995	1579731	1054910
5996	1580079	1054704
5997	1580468	1054523
5998	1580806	1054310
5999	1581140	1054093
6000	1581459	1053867
6001	1581771	1053636
6002	1582058	1053387
6003	1582363	1053151
6004	1582652	1052905
6005	1582976	1052681
6006	1583266	1052435
6007	1583566	1052196
6008	1583865	1051956
6009	1584158	1051712
6010	1584545	1051531
6011	1584853	1051296
6012	1585169	1051068
6013	1585442	1050810
6014	1585710	1050549
6015	1585973	1050285
6016	1586315	1050073
6017	1586599	1049823
6018	1586932	1049606
6019	1587210	1049351
6020	1587472	1049087
6021	1587832	1048886
6022	1588086	1048616
6023	1588400	1048386
6024	1588708	1048152
6025	1589007	1047911
6026	1589298	1047666
6027	1589674	1047476
6028	1590004	1047256
6029	1590325	1047030
6030	1590621	1046787
6031	1590932	1046555
6032	1591216	1046304
6033	1591539	1046079
6034	1591804	1045817
6035	1592151	1045607
6036	1592465	1045377
6037	1592783	1045148
6038	1593038	1044879
6039	1593311	1044621
6040	1593611	1044381
6041	1593869	1044114
6042	1594189	1043886
6043	1594442	1043615
6044	1594770	1043394
6045	1595059	1043146
6046	1595382	1042921
6047	1595684	1042682
6048	1595953	1042422
6049	1596296	1042210
6050	1596644	1042001
6051	1596959	1041770
6052	1597246	1041521
6053	1597515	1041261
6054	1597831	1041031
6055	1598102	1040772
6056	1598425	1040547
6057	1598706	1040294
6058	1599037	1040073
6059	1599399	1039873
6060	1599714	1039642
6061	1599996	1039390
6062	1600278	1039138
6063	1600614	1038921
6064	1600868	1038650
6065	1601164	1038408
6066	1601440	1038151
6067	1601765	1037927
6068	1602088	1037701
6069	1602393	1037464
6070	1602728	1037245
6071	1603163	1037092
6072	1603462	1036851
6073	1603827	1036652
6074	1604089	1036387
6075	1604407	1036157
6076	1604744	1035940
6077	1605018	1035683
6078	1605303	1035432
6079	1605611	1035196
6080	1605864	1034925
6081	1606111	1034650
6082	1606431	1034422
6083	1606750	1034193
6084	1607095	1033981
6085	1607430	1033763
6086	1607709	1033508
6087	1608021	1033275
6088	1608267	1032999
6089	1608540	1032740
6090	1608813	1032482
6091	1609130	1032252
6092	1609432	1032012
6093	1609733	1031772
6094	1610034	1031531
6095	1610336	1031291
6096	1610645	1031055
6097	1610913	1030794
6098	1611179	1030531
6099	1611443	1030267
6100	1611720	1030011
6101	1612116	1029831
6102	1612474	1029627
6103	1612769	1029382
6104	1613110	1029166
6105	1613409	1028925
6106	1613671	1028659
6107	1614054	1028471
6108	1614310	1028201
6109	1614661	1027992
6110	1614947	1027742
6111	1615238	1027494
6112	1615525	1027244
6113	1615796	1026984
6114	1616084	1026735
6115	1616392	1026498
6116	1616713	1026270
6117	1617001	1026021
6118	1617342	1025805
6119	1617692	1025595
6120	1617988	1025351
6121	1618275	1025101
6122	1618597	1024874
6123	1618948	1024664
6124	1619233	1024413
6125	1619472	1024132
6126	1619775	1023892
6127	1620056	1023639
6128	1620325	1023377
6129	1620582	1023108
6130	1620854	1022848
6131	1621117	1022583
6132	1621371	1022312
6133	1621660	1022063
6134	1621986	1021838
6135	1622245	1021570
6136	1622581	1021351
6137	1622898	1021120
6138	1623180	1020866
6139	1623441	1020600
6140	1623732	1020352
6141	1624004	1020092
6142	1624313	1019856
6143	1624664	1019646
6144	1624933	1019384
6145	1625271	1019166
6146	1625598	1018940
6147	1625909	1018705
6148	1626216	1018468
6149	1626523	1018230
6150	1626872	1018018
6151	1627191	1017788
6152	1627514	1017560
6153	1627817	1017319
6154	1628119	1017078
6155	1628428	1016841
6156	1628724	1016597
6157	1629028	1016357
6158	1629322	1016111
6159	1629650	1015885
6160	1629989	1015668
6161	1630269	1015413
6162	1630609	1015195
6163	1630874	1014931
6164	1631199	1014704
6165	1631491	1014456
6166	1631776	1014204
6167	1632094	1013973
6168	1632403	1013736
6169	1632756	1013526
6170	1633052	1013280
6171	1633400	1013068
6172	1633682	1012814
6173	1633958	1012556
6174	1634278	1012326
6175	1634568	1012077
6176	1634820	1011804
6177	1635142	1011575
6178	1635429	1011324
6179	1635708	1011068
6180	1635953	1010792
6181	1636221	1010529
6182	1636494	1010269
6183	1636773	1010014
6184	1637093	1009783
6185	1637408	1009550
6186	1637714	1009310
6187	1638009	1009064
6188	1638316	1008825
6189	1638619	1008584
6190	1638870	1008311
6191	1639142	1008051
6192	1639426	1007798
6193	1639716	1007549
6194	1639992	1007291
6195	1640288	1007046
6196	1640669	1006852
6197	1641008	1006633
6198	1641280	1006373
6199	1641611	1006149
6200	1641968	1005940
6201	1642237	1005678
6202	1642486	1005404
6203	1642764	1005147
6204	1643019	1004876
6205	1643303	1004623
6206	1643572	1004361
6207	1643817	1004084
6208	1644129	1003848
6209	1644388	1003580
6210	1644602	1003284
6211	1644850	1003009
6212	1645126	1002751
6213	1645375	1002477
6214	1645604	1002190
6215	1645818	1001894
6216	1646100	1001640
6217	1646359	1001371
6218	1646593	1001088
6219	1646848	1000818
6220	1647131	1000564
6221	1647390	1000296
6222	1647648	1000026
6223	1647916	999764
6224	1648167	999491
6225	1648433	999226
6226	1648675	998948
6227	1649001	998720
6228	1649247	998445
6229	1649515	998182
6230	1649726	997884
6231	1649988	997618
6232	1650283	997371
6233	1650536	997099
6234	1650779	996822
6235	1651054	996563
6236	1651294	996283
6237	1651575	996028
6238	1651840	995764
6239	1652059	995471
6240	1652340	995216
6241	1652605	994952
6242	1652823	994659
6243	1653072	994385
6244	1653371	994141
6245	1653631	993873
6246	1653897	993609
6247	1654191	993362
6248	1654477	993110
6249	1654806	992884
6250	1655105	992639
6251	1655419	992404
6252	1655685	992140
6253	1655928	991862
6254	1656157	991576
6255	1656419	991310
6256	1656697	991053
6257	1657003	990813
6258	1657248	990536
6259	1657477	990249
6260	1657725	989975
6261	1657999	989715
6262	1658286	989464
6263	1658556	989202
6264	1658831	988944
6265	1659126	988697
6266	1659418	988448
6267	1659692	988189
6268	1659981	987939
6269	1660228	987663
6270	1660509	987408
6271	1660843	987185
6272	1661115	986924
6273	1661401	986672
6274	1661653	986399
6275	1661949	986153
6276	1662236	985901
6277	1662520	985648
6278	1662804	985395
6279	1663042	985114
6280	1663320	984857
6281	1663622	984614
6282	1663886	984349
6283	1664185	984104
6284	1664430	983828
6285	1664678	983553
6286	1664937	983284
6287	1665212	983026
6288	1665483	982764
6289	1665760	982507
6290	1666029	982245
6291	1666301	981984
6292	1666561	981716
6293	1666863	981474
6294	1667163	981229
6295	1667470	980989
6296	1667725	980718
6297	1667957	980434
6298	1668175	980142
6299	1668434	979874
6300	1668774	979653
6301	1669083	979414
6302	1669350	979151
6303	1669646	978904
6304	1669888	978626
6305	1670132	978349
6306	1670420	978097
6307	1670693	977837
6308	1670957	977572
6309	1671236	977315
6310	1671460	977027
6311	1671713	976755
6312	1671987	976495
6313	1672228	976216
6314	1672481	975945
6315	1672727	975669
6316	1673007	975413
6317	1673251	975136
6318	1673524	974876
6319	1673758	974593
6320	1673983	974305
6321	1674256	974045
6322	1674498	973767
6323	1674749	973494
6324	1675007	973225
6325	1675221	972931
6326	1675498	972673
6327	1675773	972414
6328	1676050	972156
6329	1676292	971878
6330	1676519	971591
6331	1676756	971311
6332	1676990	971028
6333	1677225	970746
6334	1677472	970471
6335	1677725	970200
6336	1678008	969945
6337	1678269	969678
6338	1678558	969428
6339	1678879	969195
6340	1679162	968941
6341	1679412	968667
6342	1679679	968404
6343	1679954	968145
6344	1680219	967880
6345	1680495	967622
6346	1680690	967317
6347	1680914	967028
6348	1681154	966749
6349	1681377	966460
6350	1681629	966188
6351	1681883	965917
6352	1682139	965648
6353	1682361	965358
6354	1682645	965104
6355	1682903	964836
6356	1683182	964580
6357	1683431	964305
6358	1683696	964041
6359	1683967	963780
6360	1684269	963536
6361	1684524	963266
6362	1684782	962997
6363	1685065	962743
6364	1685350	962489
6365	1685655	962248
6366	1685896	961969
6367	1686125	961684
6368	1686372	961409
6369	1686639	961146
6370	1686918	960889
6371	1687138	960599
6372	1687419	960343
6373	1687660	960065
6374	1687944	959811
6375	1688204	959544
6376	1688430	959257
6377	1688692	958990
6378	1688940	958716
6379	1689201	958449
6380	1689469	958186
6381	1689707	957906
6382	1689989	957652
6383	1690235	957376
6384	1690486	957103
6385	1690738	956832
6386	1690984	956556
6387	1691270	956303
6388	1691529	956035
6389	1691787	955767
6390	1692022	955485
6391	1692261	955206
6392	1692490	954921
6393	1692741	954649
6394	1693007	954384
6395	1693257	954112
6396	1693527	953850
6397	1693812	953596
6398	1694101	953345
6399	1694367	953081
6400	1694602	952800
6401	1694880	952542
6402	1695115	952261
6403	1695398	952007
6404	1695630	951724
6405	1695874	951447
6406	1696142	951184
6407	1696391	950911
6408	1696652	950644
6409	1696897	950368
6410	1697132	950087
6411	1697382	949814
6412	1697652	949552
6413	1697874	949264
6414	1698135	948997
6415	1698412	948738
6416	1698665	948467
6417	1698956	948217
6418	1699195	947938
6419	1699499	947696
6420	1699780	947440
6421	1700074	947192
6422	1700367	946943
6423	1700612	946667
6424	1700894	946412
6425	1701129	946131
6426	1701372	945854
6427	1701617	945578
6428	1701892	945319
6429	1702131	945040
6430	1702410	944783
6431	1702687	944525
6432	1702964	944267
6433	1703237	944007
6434	1703476	943728
6435	1703727	943456
6436	1703985	943187
6437	1704236	942915
6438	1704502	942651
6439	1704778	942393
6440	1705028	942120
6441	1705295	941856
6442	1705551	941587
6443	1705831	941331
6444	1706129	941084
6445	1706380	940812
6446	1706626	940537
6447	1706850	940250
6448	1707123	939990
6449	1707412	939738
6450	1707704	939488
6451	1708018	939251
6452	1708359	939028
6453	1708563	938730
6454	1708796	938448
6455	1709044	938174
6456	1709343	937928
6457	1709624	937672
6458	1709874	937399
6459	1710168	937151
