iter	RMSE
1664	4.268887918
1665	4.268775478
1666	4.26863297
1667	4.268486442
1668	4.26825818
1669	4.268094226
1670	4.267983048
1671	4.267856903
1672	4.267708482
1673	4.267556296
1674	4.267449147
1675	4.267285424
1676	4.26715302
1677	4.267012334
1678	4.26688722
1679	4.266680775
1680	4.266496838
1681	4.266365117
1682	4.266166897
1683	4.266015512
1684	4.265876781
1685	4.265745497
1686	4.265513159
1687	4.265303474
1688	4.265144994
1689	4.264996878
1690	4.264903463
1691	4.264681383
1692	4.264518035
1693	4.264408784
1694	4.264208587
1695	4.264096756
1696	4.263911112
1697	4.263782968
1698	4.263646347
1699	4.263492986
1700	4.263248639
1701	4.263070783
1702	4.262956667
1703	4.262856996
1704	4.262690805
1705	4.262532802
1706	4.262366411
1707	4.262262934
1708	4.261983562
1709	4.261871293
1710	4.261763424
1711	4.261537644
1712	4.26142423
1713	4.26130599
1714	4.261174367
1715	4.260985779
1716	4.260818157
1717	4.260687456
1718	4.260562762
1719	4.260423556
1720	4.260282405
1721	4.260119434
1722	4.259916541
1723	4.259766053
1724	4.259632816
1725	4.259482071
1726	4.259365501
1727	4.25920932
1728	4.259072574
1729	4.258866726
1730	4.258694951
1731	4.258544438
1732	4.258401042
1733	4.258267409
1734	4.258157405
1735	4.258029219
1736	4.257913567
1737	4.2577909
1738	4.257674283
1739	4.257531046
1740	4.257369748
1741	4.257203979
1742	4.257099058
1743	4.256967589
1744	4.256849817
1745	4.256727539
1746	4.256619024
1747	4.25649455
1748	4.256348156
1749	4.256195005
1750	4.25602818
1751	4.255921656
1752	4.25580263
1753	4.255579676
1754	4.255409176
1755	4.255294762
1756	4.255098614
1757	4.254914412
1758	4.254772605
1759	4.254670897
1760	4.254463525
1761	4.254243448
1762	4.25412814
1763	4.253987775
1764	4.2538347
1765	4.253664602
1766	4.253493858
1767	4.253359891
1768	4.253218263
1769	4.253053534
1770	4.252927968
1771	4.252800122
1772	4.252603596
1773	4.252491929
1774	4.25235838
1775	4.252239227
1776	4.252119596
1777	4.252020375
1778	4.251884281
1779	4.251745149
1780	4.251638155
1781	4.25146488
1782	4.25136098
1783	4.251229889
1784	4.251076201
1785	4.250955091
1786	4.25077316
1787	4.250652063
1788	4.250519981
1789	4.250415267
1790	4.250276906
1791	4.250138584
1792	4.249969487
1793	4.249814648
1794	4.249698821
1795	4.249561684
1796	4.249434535
1797	4.249340716
1798	4.249211762
1799	4.249004843
1800	4.248875882
1801	4.248753549
1802	4.248649095
1803	4.248408108
1804	4.248111505
1805	4.247986506
1806	4.247894483
1807	4.247767086
1808	4.247646071
1809	4.247533065
1810	4.247432961
1811	4.247331398
1812	4.247184926
1813	4.247075681
1814	4.246931788
1815	4.246820611
1816	4.246664578
1817	4.24651424
1818	4.246425513
1819	4.246294867
1820	4.246143307
1821	4.246018228
1822	4.245904354
1823	4.245762493
1824	4.245589873
1825	4.245411363
1826	4.245257226
1827	4.245132689
1828	4.245016831
1829	4.244892762
1830	4.244752991
1831	4.244640169
1832	4.244525044
1833	4.244420882
1834	4.244266517
1835	4.244171832
1836	4.244056811
1837	4.243891617
1838	4.243728962
1839	4.243580422
1840	4.243498824
1841	4.243339861
1842	4.243185061
1843	4.243058978
1844	4.242913974
1845	4.242766254
1846	4.242647244
1847	4.242514404
1848	4.242434753
1849	4.242264186
1850	4.242132616
1851	4.2419788
1852	4.241818202
1853	4.241719617
1854	4.241586612
1855	4.241428867
1856	4.241321523
1857	4.241004079
1858	4.240798381
1859	4.240722539
1860	4.240599452
1861	4.240481825
1862	4.240313423
1863	4.240162108
1864	4.240079338
1865	4.239950533
1866	4.239851227
1867	4.239705269
1868	4.2396098
1869	4.239511684
1870	4.239394114
1871	4.239266549
1872	4.239191315
1873	4.239017801
1874	4.238873004
1875	4.238767474
1876	4.238567194
1877	4.238431442
1878	4.23834171
1879	4.238218911
1880	4.238057968
1881	4.237931429
1882	4.237816021
1883	4.237748343
1884	4.237646146
1885	4.237531431
1886	4.237397459
1887	4.23727496
1888	4.237184843
1889	4.237082539
1890	4.236972436
1891	4.236871193
1892	4.236772118
1893	4.236592437
1894	4.236485133
1895	4.236362971
1896	4.236235146
1897	4.236123384
1898	4.236025025
1899	4.235880773
1900	4.235691388
1901	4.235544486
1902	4.235409326
1903	4.235321613
1904	4.23513523
1905	4.235011097
1906	4.234910364
1907	4.234797111
1908	4.234687643
1909	4.234589607
1910	4.234466729
1911	4.234288873
1912	4.234132439
1913	4.233991313
1914	4.233852573
1915	4.233748784
1916	4.23365191
1917	4.233517557
1918	4.23335038
1919	4.233204194
1920	4.23306883
1921	4.232900856
1922	4.232736408
1923	4.232651338
1924	4.232411033
1925	4.232210359
1926	4.232125681
1927	4.232035257
1928	4.23194268
1929	4.231804953
1930	4.231525154
1931	4.231409352
1932	4.231296477
1933	4.231172133
1934	4.231049284
1935	4.230881987
1936	4.23076886
1937	4.230653458
1938	4.230501707
1939	4.230350932
1940	4.230219481
1941	4.23013276
1942	4.229954172
1943	4.229799818
1944	4.22970573
1945	4.22959289
1946	4.229481294
1947	4.229373438
1948	4.229263963
1949	4.229148431
1950	4.229053677
1951	4.228833762
1952	4.228729194
1953	4.228543639
1954	4.228383044
1955	4.228256093
1956	4.228147755
1957	4.228053039
1958	4.22794519
1959	4.227838692
1960	4.227737012
1961	4.227609807
1962	4.227501912
1963	4.227370895
1964	4.227264533
1965	4.227088163
1966	4.227001167
1967	4.226871941
1968	4.226760492
1969	4.226661622
1970	4.226503452
1971	4.226395545
1972	4.226256045
1973	4.226122081
1974	4.225911157
1975	4.22580606
1976	4.225641067
1977	4.225532246
1978	4.225440053
1979	4.225300363
1980	4.225136431
1981	4.225038777
1982	4.224873806
1983	4.224772765
1984	4.224551301
1985	4.224446469
1986	4.224323801
1987	4.224199294
1988	4.224098882
1989	4.224006684
1990	4.223870051
1991	4.223703284
1992	4.223589253
1993	4.223497973
1994	4.223416657
1995	4.223320809
1996	4.223167214
1997	4.223075477
1998	4.222888014
1999	4.222812132
2000	4.222721029
2001	4.222583761
2002	4.222454183
2003	4.222364925
2004	4.222263831
2005	4.222164072
2006	4.222044565
2007	4.221946304
2008	4.221860534
2009	4.221753099
2010	4.221651052
2011	4.2215521
2012	4.221462084
2013	4.221361551
2014	4.221161087
2015	4.221018851
2016	4.220839609
2017	4.220764911
2018	4.220685076
2019	4.220600732
2020	4.220485706
2021	4.220327381
2022	4.220218173
2023	4.220127646
2024	4.220021386
2025	4.219895306
2026	4.219804755
2027	4.219687021
2028	4.219540038
2029	4.219449245
2030	4.219337714
2031	4.219211536
2032	4.219025086
2033	4.218866481
2034	4.218780305
2035	4.218671511
2036	4.218561597
2037	4.218423588
2038	4.218331804
2039	4.21820271
2040	4.218081104
2041	4.217948358
2042	4.217851559
2043	4.217752848
2044	4.217665517
2045	4.217569139
2046	4.217445546
2047	4.217344798
2048	4.217213631
2049	4.21713112
2050	4.217060771
2051	4.216938281
2052	4.216780204
2053	4.216675797
2054	4.216590544
2055	4.21643275
2056	4.216288844
2057	4.216141811
2058	4.216059577
2059	4.215963307
2060	4.215887667
2061	4.215792065
2062	4.215704125
2063	4.215587551
2064	4.21548472
2065	4.215345696
2066	4.215238137
2067	4.215119698
2068	4.214973601
2069	4.214839989
2070	4.214762486
2071	4.214607031
2072	4.214468885
2073	4.21429707
2074	4.214207753
2075	4.214044267
2076	4.21394726
2077	4.213826282
2078	4.213749205
2079	4.213674378
2080	4.213524241
2081	4.213415862
2082	4.213264681
2083	4.21316991
2084	4.213069706
2085	4.212969307
2086	4.212848709
2087	4.212657882
2088	4.212556073
2089	4.212460028
2090	4.212342348
2091	4.212249297
2092	4.212091791
2093	4.212001703
2094	4.211840096
2095	4.211729014
2096	4.211596085
2097	4.211423701
2098	4.211325243
2099	4.211193801
2100	4.211114122
2101	4.211008443
2102	4.210909597
2103	4.210801258
2104	4.210716917
2105	4.210588238
2106	4.210466945
2107	4.210357868
2108	4.210243704
2109	4.210113707
2110	4.210024549
2111	4.209831495
2112	4.209725365
2113	4.209607525
2114	4.20949929
2115	4.209391225
2116	4.2092871
2117	4.209134448
2118	4.209037698
2119	4.208912667
2120	4.208794953
2121	4.208686926
2122	4.208603374
2123	4.208368322
2124	4.208231662
2125	4.208096241
2126	4.207934558
2127	4.207829115
2128	4.207744829
2129	4.207664874
2130	4.207577809
2131	4.20748635
2132	4.207412691
2133	4.207270683
2134	4.207162213
2135	4.207030231
2136	4.206893559
2137	4.206794165
2138	4.206715676
2139	4.206623984
2140	4.2064954
2141	4.206401196
2142	4.206274508
2143	4.206188608
2144	4.206115201
2145	4.205996048
2146	4.205870042
2147	4.205771592
2148	4.205682499
2149	4.205596713
2150	4.20550858
2151	4.205323822
2152	4.205240951
2153	4.205112752
2154	4.204996603
2155	4.20487432
2156	4.204782495
2157	4.204656375
2158	4.204548026
2159	4.204436294
2160	4.204342646
2161	4.204199095
2162	4.204120309
2163	4.204022056
2164	4.20395009
2165	4.203837247
2166	4.203741644
2167	4.203601737
2168	4.203489467
2169	4.203361612
2170	4.203217171
2171	4.203103364
2172	4.203035586
2173	4.202956742
2174	4.202817481
2175	4.202721702
2176	4.202619063
2177	4.202473678
2178	4.202368907
2179	4.202288776
2180	4.202206527
2181	4.20209947
2182	4.201965044
2183	4.201886147
2184	4.201778402
2185	4.201652669
2186	4.201577892
2187	4.201480426
2188	4.201367351
2189	4.201261286
2190	4.201144306
2191	4.20107098
2192	4.200968525
2193	4.200823204
2194	4.200724703
2195	4.200578353
2196	4.200436528
2197	4.200327335
2198	4.200252195
2199	4.200140775
2200	4.200064431
2201	4.19993919
2202	4.199848186
2203	4.199705648
2204	4.199629748
2205	4.199532948
2206	4.199431361
2207	4.199320633
2208	4.19917491
2209	4.199092665
2210	4.19900753
2211	4.198916643
2212	4.198825297
2213	4.1987278
2214	4.198562092
2215	4.198464077
2216	4.198339461
2217	4.19828703
2218	4.198185402
2219	4.198100261
2220	4.198013347
2221	4.197926997
2222	4.197854488
2223	4.197701907
2224	4.197559014
2225	4.197484014
2226	4.197354165
2227	4.197257214
2228	4.19713053
2229	4.197025361
2230	4.196921964
2231	4.196815913
2232	4.196724091
2233	4.196627561
2234	4.196508404
2235	4.196404572
2236	4.19630751
2237	4.196148362
2238	4.196077454
2239	4.195935423
2240	4.195781839
2241	4.195669521
2242	4.195576226
2243	4.195476524
2244	4.195334813
2245	4.195239025
2246	4.195122647
2247	4.195009581
2248	4.194872443
2249	4.194802461
2250	4.194692115
2251	4.194618528
2252	4.19452181
2253	4.194375696
2254	4.194291944
2255	4.194138746
2256	4.194006145
2257	4.193873099
2258	4.193758476
2259	4.193645233
2260	4.193521205
2261	4.193409785
2262	4.193306833
2263	4.193219041
2264	4.193036905
2265	4.192956327
2266	4.192864694
2267	4.192766643
2268	4.192656294
2269	4.192571628
2270	4.192453611
2271	4.192309568
2272	4.192244865
2273	4.192160577
2274	4.192038965
2275	4.19197069
2276	4.191874945
2277	4.191772698
2278	4.1916899
2279	4.191590593
2280	4.191480823
2281	4.191388228
2282	4.191258603
2283	4.19112713
2284	4.190987291
2285	4.190845822
2286	4.190759444
2287	4.190688872
2288	4.190617226
2289	4.190494993
2290	4.190342703
2291	4.190260827
2292	4.190187973
2293	4.190106917
2294	4.189992633
2295	4.189923778
2296	4.189833755
2297	4.189726553
2298	4.18960909
2299	4.189514397
2300	4.18938741
2301	4.189299707
2302	4.189200177
2303	4.189097037
2304	4.188992691
2305	4.188878844
2306	4.188775046
2307	4.188660489
2308	4.188561712
2309	4.188471299
2310	4.188341826
2311	4.188220898
2312	4.188140495
2313	4.188021481
2314	4.187897596
2315	4.187804136
2316	4.187723699
2317	4.187605765
2318	4.187508358
2319	4.187399398
2320	4.187317114
2321	4.187234444
2322	4.187110958
2323	4.187019126
2324	4.186950897
2325	4.186840736
2326	4.186748968
2327	4.186623367
2328	4.18653255
2329	4.18646171
2330	4.186368939
2331	4.18629151
2332	4.186205086
2333	4.186116563
2334	4.186021189
2335	4.185871799
2336	4.185805285
2337	4.18571679
2338	4.185608494
2339	4.185542563
2340	4.185440117
2341	4.185374315
2342	4.185279544
2343	4.185203398
2344	4.18508476
2345	4.184952973
2346	4.184874115
2347	4.184760347
2348	4.1846687
2349	4.18452314
2350	4.18443018
2351	4.184337209
2352	4.184230405
2353	4.184139466
2354	4.183993159
2355	4.183905416
2356	4.183817661
2357	4.183644238
2358	4.183569922
2359	4.183435612
2360	4.183363576
2361	4.183308097
2362	4.18322564
2363	4.183164698
2364	4.18308817
2365	4.182990226
2366	4.182911212
2367	4.182845897
2368	4.182755273
2369	4.182662563
2370	4.182560375
2371	4.182463459
2372	4.182358437
2373	4.182277805
2374	4.182207326
2375	4.182136943
2376	4.182067112
2377	4.181907823
2378	4.181768883
2379	4.181686346
2380	4.181614731
2381	4.181540253
2382	4.181452081
2383	4.181379466
2384	4.181288495
2385	4.181201954
2386	4.181082982
2387	4.180964196
2388	4.1808552
2389	4.180757084
2390	4.180681569
2391	4.180575641
2392	4.180476817
2393	4.18039351
2394	4.180331881
2395	4.18026283
2396	4.180194301
2397	4.180039045
2398	4.179948785
2399	4.179829818
2400	4.179750572
2401	4.179671779
2402	4.179498031
2403	4.179375358
2404	4.17931615
2405	4.179251197
2406	4.1791603
2407	4.179076557
2408	4.178994798
2409	4.178892766
2410	4.178814966
2411	4.178742293
2412	4.178679094
2413	4.178597196
2414	4.178516187
2415	4.178455424
2416	4.178402666
2417	4.178308153
2418	4.178219598
2419	4.178104838
2420	4.178033744
2421	4.177963369
2422	4.17787568
2423	4.17779836
2424	4.177674198
2425	4.1775487
2426	4.177478533
2427	4.177401254
2428	4.177313223
2429	4.17724092
2430	4.177134423
2431	4.177040513
2432	4.176969114
2433	4.176899856
2434	4.176822212
2435	4.176696169
2436	4.176624661
2437	4.176543531
2438	4.17644966
2439	4.176321513
2440	4.176255416
2441	4.176071888
2442	4.175986206
2443	4.175904595
2444	4.175793391
2445	4.175696024
2446	4.175605894
2447	4.175482851
2448	4.175379773
2449	4.175281881
2450	4.175189395
2451	4.175099669
2452	4.175043796
2453	4.174935546
2454	4.174843759
2455	4.174773842
2456	4.174707669
2457	4.174562522
2458	4.174463189
2459	4.174386844
2460	4.174282642
2461	4.174208319
2462	4.174056603
2463	4.173966228
2464	4.173871792
2465	4.173760194
2466	4.173668522
2467	4.173605761
2468	4.173527659
2469	4.173433837
2470	4.173366349
2471	4.173268456
2472	4.173146896
2473	4.173028405
2474	4.172942775
2475	4.172837307
2476	4.172775437
2477	4.172693257
2478	4.172538884
2479	4.172471671
2480	4.172370164
2481	4.172280714
2482	4.172170845
2483	4.172061654
2484	4.171969373
2485	4.171890966
2486	4.171833287
2487	4.17172969
2488	4.171657912
2489	4.171579883
2490	4.171471254
2491	4.171409238
2492	4.171270886
2493	4.1712164
2494	4.17113972
2495	4.171038188
2496	4.170969844
2497	4.170866196
2498	4.170763871
2499	4.17067616
2500	4.170530157
2501	4.170446179
2502	4.170326622
2503	4.170244363
2504	4.170151298
2505	4.170082829
2506	4.170005853
2507	4.169941299
2508	4.169837428
2509	4.169741589
2510	4.169672687
2511	4.169595716
2512	4.169534455
2513	4.169463864
2514	4.169361413
2515	4.169248871
2516	4.169157539
2517	4.169073025
2518	4.169012585
2519	4.168934221
2520	4.168804784
2521	4.168693487
2522	4.168576554
2523	4.168488043
2524	4.168406761
2525	4.168324892
2526	4.168229332
2527	4.168156672
2528	4.168043605
2529	4.167905289
2530	4.167835097
2531	4.16776023
2532	4.167695355
2533	4.167610604
2534	4.167531503
2535	4.167468726
2536	4.16738074
2537	4.167270658
2538	4.167193458
2539	4.167072979
2540	4.16698021
2541	4.166840082
2542	4.166777026
2543	4.166673217
2544	4.166593165
2545	4.166503263
2546	4.166434757
2547	4.166331212
2548	4.16623914
2549	4.166128883
2550	4.166020816
2551	4.165960401
2552	4.165908849
2553	4.165824611
2554	4.16573954
2555	4.165686516
2556	4.165608367
2557	4.165521354
2558	4.165440814
2559	4.165373893
2560	4.165278241
2561	4.165220272
2562	4.165113635
2563	4.165024923
2564	4.164935321
2565	4.16488736
2566	4.164804634
2567	4.164721436
2568	4.164668766
2569	4.164580829
2570	4.164487101
2571	4.164402145
2572	4.164282222
2573	4.16420404
2574	4.164119021
2575	4.164051251
2576	4.163946676
2577	4.163813063
2578	4.163685957
2579	4.163618119
2580	4.163547114
2581	4.163488716
2582	4.163383139
2583	4.163299052
2584	4.16322014
2585	4.163135667
2586	4.163025108
2587	4.162946455
2588	4.16288514
2589	4.162826749
2590	4.162759546
2591	4.162689319
2592	4.16257208
2593	4.162499924
2594	4.162439704
2595	4.162386883
2596	4.16230601
2597	4.162226157
2598	4.162125491
2599	4.16207278
2600	4.161973648
2601	4.161898222
2602	4.161831112
2603	4.161780964
2604	4.161709334
2605	4.161621723
2606	4.161557838
2607	4.161493469
2608	4.161380984
2609	4.161292265
2610	4.161222378
2611	4.161164351
2612	4.161049837
2613	4.16097054
2614	4.160909873
2615	4.160857884
2616	4.160787375
2617	4.160701214
2618	4.160627576
2619	4.160552329
2620	4.160477956
2621	4.160383765
2622	4.160311919
2623	4.160234087
2624	4.160164567
2625	4.160065902
2626	4.1599781
2627	4.159911884
2628	4.159859748
2629	4.159794409
2630	4.159697935
2631	4.159591296
2632	4.159517205
2633	4.159432489
2634	4.159324452
2635	4.159273671
2636	4.159182897
2637	4.159078675
2638	4.159022413
2639	4.158935243
2640	4.158885309
2641	4.158772722
2642	4.158667466
2643	4.158588352
2644	4.158474079
2645	4.158419607
2646	4.158339526
2647	4.158285073
2648	4.158181982
2649	4.158129421
2650	4.158028569
2651	4.157972552
2652	4.157879617
2653	4.15774772
2654	4.157646531
2655	4.157539937
2656	4.157447451
2657	4.157394195
2658	4.157334286
2659	4.157247573
2660	4.157169778
2661	4.157086829
2662	4.157002824
2663	4.156916869
2664	4.156832614
2665	4.156755028
2666	4.15669353
2667	4.156620973
2668	4.156519712
2669	4.156438388
2670	4.15636878
2671	4.156240811
2672	4.156157173
2673	4.156054526
2674	4.155977056
2675	4.155900429
2676	4.155829773
2677	4.155768508
2678	4.155697758
2679	4.155576383
2680	4.155505462
2681	4.155419407
2682	4.155320232
2683	4.155240447
2684	4.155153265
2685	4.155027034
2686	4.154940848
2687	4.154867537
2688	4.154798417
2689	4.154687077
2690	4.154613191
2691	4.154523418
2692	4.154436354
2693	4.154355855
2694	4.154293893
2695	4.154185929
2696	4.154081215
2697	4.154031015
2698	4.153955167
2699	4.153896955
2700	4.153811063
2701	4.153745198
2702	4.153656316
2703	4.153594613
2704	4.15353121
2705	4.153454258
2706	4.153315762
2707	4.15323796
2708	4.153159094
2709	4.153094246
2710	4.153021317
2711	4.152928912
2712	4.152849207
2713	4.15276481
2714	4.152652123
2715	4.152544236
2716	4.152447618
2717	4.152391535
2718	4.15232946
2719	4.152242324
2720	4.152124006
2721	4.152035428
2722	4.151976522
2723	4.151914678
2724	4.151822731
2725	4.151756663
2726	4.151657207
2727	4.151555195
2728	4.151487003
2729	4.151393351
2730	4.151346611
2731	4.151268248
2732	4.151175686
2733	4.151127271
2734	4.151053069
2735	4.150990028
2736	4.150927501
2737	4.150817724
2738	4.150698629
2739	4.150636476
2740	4.150573824
2741	4.150508034
2742	4.150405881
2743	4.15034725
2744	4.15028211
2745	4.15018932
2746	4.150083054
2747	4.149993862
2748	4.149936079
2749	4.149812727
2750	4.149726406
2751	4.149644593
2752	4.149581057
2753	4.149508936
2754	4.149436504
2755	4.149343094
2756	4.14926184
2757	4.149188964
2758	4.149088677
2759	4.149012348
2760	4.148913594
2761	4.148861798
2762	4.148760697
2763	4.148702639
2764	4.148635468
2765	4.148577019
2766	4.148513289
2767	4.148408757
2768	4.148315804
2769	4.148239153
2770	4.148128213
2771	4.148050001
2772	4.147981102
2773	4.147907607
2774	4.147817433
2775	4.147738932
2776	4.147672211
2777	4.147602469
2778	4.147533799
2779	4.147459918
2780	4.147395842
2781	4.14730086
2782	4.147225312
2783	4.147164518
2784	4.14710471
2785	4.147042201
2786	4.146965913
2787	4.146913168
2788	4.146776952
2789	4.146729681
2790	4.14665224
2791	4.146558829
2792	4.146442005
2793	4.146377517
2794	4.146244944
2795	4.146162083
2796	4.146096878
2797	4.146009404
2798	4.145932398
2799	4.145869554
2800	4.145803516
2801	4.145739885
2802	4.145684513
2803	4.145617789
2804	4.145553734
2805	4.145505273
2806	4.145435697
2807	4.145367127
2808	4.145307357
2809	4.145253451
2810	4.145184139
2811	4.145096785
2812	4.145021027
2813	4.144960852
2814	4.144860132
2815	4.144794277
2816	4.14470261
2817	4.144629314
2818	4.144579632
2819	4.144526697
2820	4.14446783
2821	4.144398483
2822	4.144330904
2823	4.144286161
2824	4.144206198
2825	4.14414111
2826	4.144042362
2827	4.143966433
2828	4.143889314
2829	4.143830993
2830	4.143770489
2831	4.143702126
2832	4.143626866
2833	4.143555773
2834	4.143495568
2835	4.143408419
2836	4.14332904
2837	4.143221613
2838	4.143148435
2839	4.143094274
2840	4.143016468
2841	4.142902999
2842	4.142837092
2843	4.142765285
2844	4.142688636
2845	4.142634636
2846	4.142498531
2847	4.142401946
2848	4.14230515
2849	4.142241054
2850	4.142195825
2851	4.142109288
2852	4.142038002
2853	4.141985206
2854	4.141936312
2855	4.141860204
2856	4.1417993
2857	4.141743304
2858	4.141658896
2859	4.141569859
2860	4.141518764
2861	4.141420896
2862	4.14135441
2863	4.141282579
2864	4.141205269
2865	4.141111336
2866	4.141033352
2867	4.140948448
2868	4.140864524
2869	4.140791427
2870	4.14074113
2871	4.140689247
2872	4.140613569
2873	4.140557684
2874	4.140432633
2875	4.140365556
2876	4.140314263
2877	4.140245173
2878	4.140170107
2879	4.140103993
2880	4.140027227
2881	4.139940822
2882	4.139881293
2883	4.139826814
2884	4.139733908
2885	4.139645583
2886	4.139558928
2887	4.139473046
2888	4.139373034
2889	4.139292154
2890	4.139201103
2891	4.139137452
2892	4.139085051
2893	4.139004864
2894	4.13894249
2895	4.138872778
2896	4.138820517
2897	4.138760737
2898	4.138688235
2899	4.138590569
2900	4.138537913
2901	4.138457206
2902	4.138389714
2903	4.138345738
2904	4.138272602
2905	4.138208289
2906	4.138158475
2907	4.138103528
2908	4.138036042
2909	4.137927888
2910	4.137853967
2911	4.137804007
2912	4.137710983
2913	4.137668813
2914	4.137580406
2915	4.137452247
2916	4.137381171
2917	4.137294745
2918	4.137240826
2919	4.137149104
2920	4.137083018
2921	4.137024274
2922	4.136917163
2923	4.136837592
2924	4.136763103
2925	4.136666633
2926	4.136596412
2927	4.136507178
2928	4.136455389
2929	4.136394208
2930	4.136308585
2931	4.136249315
2932	4.13618374
2933	4.136129141
2934	4.136071385
2935	4.135989687
2936	4.135904342
2937	4.135850858
2938	4.135759497
2939	4.135714172
2940	4.13563916
2941	4.13555729
2942	4.135487071
2943	4.135437813
2944	4.135381246
2945	4.135283029
2946	4.135227598
2947	4.135173226
2948	4.13512499
2949	4.135038735
2950	4.134969186
2951	4.134909091
2952	4.134798404
2953	4.134748629
2954	4.134657993
2955	4.134596843
2956	4.134472196
2957	4.134400338
2958	4.134353099
2959	4.134251891
2960	4.13418718
2961	4.134139893
2962	4.13404955
2963	4.133983736
2964	4.133927955
2965	4.133871822
2966	4.133809218
2967	4.133766642
2968	4.133683327
2969	4.133565712
2970	4.133525657
2971	4.133418128
2972	4.133326037
2973	4.13324138
2974	4.133168727
2975	4.133096483
2976	4.133005233
2977	4.13293979
2978	4.132885115
2979	4.132800032
2980	4.13273551
2981	4.132680773
2982	4.132605841
2983	4.132534291
2984	4.132470891
2985	4.13237192
2986	4.132297699
2987	4.132232854
2988	4.132071464
2989	4.13198373
2990	4.131914924
2991	4.131848625
2992	4.131797915
2993	4.131726695
2994	4.131657567
2995	4.131611041
2996	4.131541899
2997	4.131461899
2998	4.131422207
2999	4.131350663
3000	4.131282875
3001	4.131181555
3002	4.13111559
3003	4.131023299
3004	4.130968989
3005	4.130897334
3006	4.130807557
3007	4.130724286
3008	4.130659509
3009	4.13060469
3010	4.130536337
3011	4.130454594
3012	4.13040154
3013	4.130319439
3014	4.130248266
3015	4.130174829
3016	4.130124873
3017	4.130079775
3018	4.130029834
3019	4.129915102
3020	4.129854136
3021	4.129777492
3022	4.129710319
3023	4.129663512
3024	4.129603108
3025	4.129518666
3026	4.129460546
3027	4.129420091
3028	4.129372818
3029	4.129288805
3030	4.129183953
3031	4.129112349
3032	4.129058026
3033	4.128988762
3034	4.128952201
3035	4.128856111
3036	4.128787899
3037	4.128724602
3038	4.12862607
3039	4.128511458
3040	4.128390569
3041	4.128329143
3042	4.12823927
3043	4.128182247
3044	4.128092579
3045	4.128021403
3046	4.127972055
3047	4.127922161
3048	4.12784944
3049	4.127782065
3050	4.127690788
3051	4.127626389
3052	4.127539965
3053	4.127465657
3054	4.127399435
3055	4.127296988
3056	4.12721321
3057	4.127153379
3058	4.127069603
3059	4.126981135
3060	4.1269332
3061	4.126856091
3062	4.126790781
3063	4.126732026
3064	4.126664105
3065	4.126581473
3066	4.126529936
3067	4.126409583
3068	4.126325761
3069	4.126276538
3070	4.126184437
3071	4.126113556
3072	4.126052463
3073	4.125998077
3074	4.125935951
3075	4.125867413
3076	4.125813803
3077	4.125724318
3078	4.125674742
3079	4.12563341
3080	4.125551388
3081	4.125489796
3082	4.125412568
3083	4.125356711
3084	4.125278084
3085	4.125233309
3086	4.125175943
3087	4.125115797
3088	4.125046331
3089	4.124971533
3090	4.124913545
3091	4.124866459
3092	4.124785353
3093	4.124736673
3094	4.124667206
3095	4.124597052
3096	4.124509261
3097	4.124456058
3098	4.124372861
3099	4.124317065
3100	4.124250407
3101	4.124204736
3102	4.124108645
3103	4.12404121
3104	4.123984732
3105	4.123929825
3106	4.123879525
3107	4.123825146
3108	4.123763296
3109	4.123713569
3110	4.123655429
3111	4.123566423
3112	4.123504321
3113	4.123437134
3114	4.123365319
3115	4.123297625
3116	4.1232249
3117	4.123177286
3118	4.123080818
3119	4.123014353
3120	4.122966467
3121	4.122859145
3122	4.122764965
3123	4.12272029
3124	4.122671343
3125	4.122593699
3126	4.122524406
3127	4.122444168
3128	4.1223744
3129	4.12232894
3130	4.122270439
3131	4.122220132
3132	4.122170653
3133	4.122110873
3134	4.122063875
3135	4.122004907
3136	4.121926091
3137	4.121848645
3138	4.121801469
3139	4.121749212
3140	4.121678492
3141	4.121607017
3142	4.1215421
3143	4.121413202
3144	4.121351143
3145	4.121296094
3146	4.121208813
3147	4.121132867
3148	4.12105268
3149	4.120999441
3150	4.120937734
3151	4.120897144
3152	4.120841892
3153	4.120781695
3154	4.120730107
3155	4.120662767
3156	4.120617278
3157	4.120505894
3158	4.120437755
3159	4.120396126
3160	4.120324905
3161	4.120219381
3162	4.1201496
3163	4.120100935
3164	4.120020694
3165	4.119949905
3166	4.1198883
3167	4.119815988
3168	4.119745529
3169	4.119673294
3170	4.119611485
3171	4.119554325
3172	4.119501993
3173	4.119452376
3174	4.119348856
3175	4.119302381
3176	4.119216395
3177	4.119128722
3178	4.119075005
3179	4.119010597
3180	4.11894302
3181	4.118884728
3182	4.118829952
3183	4.118754451
3184	4.118710086
3185	4.118626223
3186	4.118568011
3187	4.118463779
3188	4.118377369
3189	4.118328701
3190	4.118257655
3191	4.11820062
3192	4.118129831
3193	4.118079006
3194	4.117983161
3195	4.117898912
3196	4.117837027
3197	4.117782905
3198	4.117725413
3199	4.117671902
3200	4.11759522
3201	4.117546326
3202	4.117469195
3203	4.117413864
3204	4.117351691
3205	4.117288418
3206	4.117227242
3207	4.117154313
3208	4.117108189
3209	4.117019195
3210	4.11696866
3211	4.11691475
3212	4.116858364
3213	4.116808625
3214	4.116716987
3215	4.1166579
3216	4.116616781
3217	4.116572431
